source,model,member,variable,unit,start,end,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,diff_to_era5_min,diff_to_era5_p01,diff_to_era5_p05,diff_to_era5_p95,diff_to_era5_p99,diff_to_era5_max
model_member,forced_sst_2k,member1,va,,1979-01-01,2024-12-31,-39.8503303527832,-10.059214420318604,-6.030084609985352,6.228461265563965,10.369316492080657,35.7315559387207,-40.511199951171875,-10.978172693252564,-6.379308223724365,6.407163619995117,11.021581649780273,45.05657958984375
model_member,forced_sst_2k,member2,va,,1979-01-01,2024-12-31,-40.48875045776367,-10.112920589447022,-6.025758266448975,6.228789830207802,10.418361492156919,40.9350471496582,-39.03846740722656,-11.180253982543945,-6.465799331665039,6.459528946876503,11.14320698738095,39.361549377441406
model_member,forced_sst_2k,member3,va,,1979-01-01,2024-12-31,-39.156402587890625,-10.097315225601196,-6.057285308837891,6.254532814025879,10.377790842056243,34.965885162353516,-41.31681823730469,-11.07903805732727,-6.417545318603516,6.4520111083984375,11.096491813659668,39.363616943359375
model_member,forced_sst_2k,member4,va,,1979-01-01,2024-12-31,-51.12362289428711,-10.10201358795166,-6.070608615875244,6.26932430267334,10.436450004577637,37.02641296386719,-40.74259948730469,-11.179252624511719,-6.486691021919249,6.49763822555542,11.207115173339844,43.1194953918457
model_member,forced_sst_2k,member5,va,,1979-01-01,2024-12-31,-39.44456100463867,-10.125178728103638,-6.059682369232178,6.244387626647949,10.395859155654875,37.64385223388672,-40.86762619018555,-11.130710258483887,-6.440804958343506,6.428778171539307,11.055683355331325,44.654869079589844
model_member,forced_sst_4k,member1,va,,1979-01-01,2024-12-31,-36.11140060424805,-9.853724479675293,-5.919640088081358,6.0681023597717285,10.09433117866513,36.52677536010742,-42.953102111816406,-11.188004884719849,-6.503662586212158,6.481363773345947,11.158918209075864,39.65131759643555
model_member,forced_sst_4k,member2,va,,1979-01-01,2024-12-31,-39.020626068115234,-9.780742645263672,-5.872796058654785,6.048487663269043,10.063447952270508,38.52107620239258,-42.49679946899414,-11.172820091247559,-6.475596904754639,6.458531403541542,11.114487085342375,39.32207489013672
model_member,forced_sst_4k,member3,va,,1979-01-01,2024-12-31,-32.8254508972168,-9.836625490188599,-5.8931169509887695,6.035024642944336,10.092725191116301,34.32160186767578,-42.97910690307617,-11.206278238296509,-6.526296639442442,6.487825870513916,11.172067642211914,37.629608154296875
model_member,forced_sst_4k,member4,va,,1979-01-01,2024-12-31,-36.822296142578125,-9.842360887527466,-5.8919162988662706,6.074153900146484,10.114676475524902,32.991668701171875,-41.90971755981445,-11.21917724609375,-6.525387787818907,6.489993095397949,11.13056221961972,45.56024169921875
model_member,forced_sst_4k,member5,va,,1979-01-01,2024-12-31,-32.54306411743164,-9.88163948059082,-5.946226596832275,6.089061260223389,10.082518014907805,33.72834396362305,-39.49445343017578,-11.20345687866211,-6.536768913269043,6.480657577514648,11.10418397903436,44.19847106933594
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,va,,1979-01-01,2024-12-31,-51.12362289428711,-10.125178728103638,-6.070608615875244,6.26932430267334,10.436450004577637,40.9350471496582,-42.97910690307617,-11.21917724609375,-6.536768913269043,6.49763822555542,11.207115173339844,45.56024169921875
era5,ERA5,,wap,,1979-01-01,2024-12-31,-2.439764976501465,-0.12777364253997803,-0.053750038146972656,0.053752899169921875,0.2005862593650818,5.206887245178223,0.0,0.0,0.0,0.0,0.0,0.0
model_member,forced_sst_2k,member1,wap,,1979-01-01,2024-12-31,-2.766066074371338,-0.11884914204478264,-0.05160744488239288,0.0517156757414341,0.1952301622927184,4.458570957183838,-4.049898147583008,-0.11134504087269306,-0.04847846180200577,0.048763807862997055,0.11219000071287155,3.2350118160247803
model_member,forced_sst_2k,member2,wap,,1979-01-01,2024-12-31,-2.740631103515625,-0.11873503640294075,-0.05162037182599305,0.051678642816841425,0.19520958989858528,4.427921295166016,-3.966510057449341,-0.11153136193752289,-0.04858384281396866,0.04889035224914551,0.11245743490755533,3.2783663272857666
model_member,forced_sst_2k,member3,wap,,1979-01-01,2024-12-31,-2.5757839679718018,-0.11873010106384754,-0.05149053409695625,0.05170619860291481,0.1953495416045179,4.4909281730651855,-3.9067039489746094,-0.11148582704365254,-0.048453740775585175,0.04892405141144973,0.11269367352127979,3.762603759765625
model_member,forced_sst_2k,member4,wap,,1979-01-01,2024-12-31,-2.609389543533325,-0.11891144379973412,-0.051665451377630234,0.05169819314032775,0.195081886947154,3.801807403564453,-3.6841111183166504,-0.11142880775034428,-0.0486154779791832,0.048857245780527414,0.11252139508724213,3.562858819961548
model_member,forced_sst_2k,member5,wap,,1979-01-01,2024-12-31,-2.433820962905884,-0.11875607378780842,-0.05162636935710907,0.05165659636259079,0.19509224936365932,3.9967527389526367,-3.803112268447876,-0.11158302731812,-0.048585921712219704,0.04886907711625099,0.1126180961728096,3.429731845855713
model_member,forced_sst_4k,member1,wap,,1979-01-01,2024-12-31,-3.0586886405944824,-0.11754975333809853,-0.0512922964990139,0.050732310861349106,0.19183075159788032,4.344727039337158,-4.275672912597656,-0.11398296058177948,-0.05015160143375397,0.049905888736248016,0.11359919033944532,3.6238555908203125
model_member,forced_sst_4k,member2,wap,,1979-01-01,2024-12-31,-2.811582088470459,-0.11740759015083313,-0.05122701097279786,0.05070741493254882,0.19167847394943038,3.8303654193878174,-3.658250331878662,-0.11411119252443314,-0.05002579092979431,0.049905065633356394,0.11349716953933164,3.3441927433013916
model_member,forced_sst_4k,member3,wap,,1979-01-01,2024-12-31,-2.7601089477539062,-0.11759237065911293,-0.05128245800733566,0.050697989761829376,0.19193787336349288,4.8683366775512695,-4.106068134307861,-0.11393159188330174,-0.049947354942560196,0.0497799888253212,0.1136208163201804,4.647448539733887
model_member,forced_sst_4k,member4,wap,,1979-01-01,2024-12-31,-2.7147531509399414,-0.11737843163311482,-0.051277440041303635,0.05068020522594452,0.19187370896339218,4.730624675750732,-4.198057651519775,-0.11412776567041874,-0.05010492354631424,0.04996286723762733,0.11358464814722513,3.429922103881836
model_member,forced_sst_4k,member5,wap,,1979-01-01,2024-12-31,-2.6311755180358887,-0.11763610690832138,-0.051298354007303704,0.05080563575029373,0.19191708281636188,4.210887432098389,-4.145709991455078,-0.1142188310623169,-0.05007322523742913,0.04988715071231109,0.11369746923446655,3.986849308013916
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,wap,,1979-01-01,2024-12-31,-3.0586886405944824,-0.11891144379973412,-0.051665451377630234,0.0517156757414341,0.1953495416045179,4.8683366775512695,-4.275672912597656,-0.1142188310623169,-0.05015160143375397,0.04996286723762733,0.11369746923446655,4.647448539733887
era5,ERA5,,hus,,1979-01-01,2024-12-31,6.65123877752194e-07,1.9271537894383073e-06,2.540084096835926e-06,0.010328160598874092,0.016000982373952866,0.025515612214803696,0.0,0.0,0.0,0.0,0.0,0.0
model_member,forced_sst_2k,member1,hus,,1979-01-01,2024-12-31,-7.403315248666331e-05,2.4530882001272403e-06,3.162322161642806e-06,0.011390723334625319,0.01739211194217205,0.025801172479987144,-0.010252258740365505,-0.0008293073624372482,-0.00019595585763454437,0.0013324087485671043,0.0022385384445078593,0.011883854866027832
model_member,forced_sst_2k,member2,hus,,1979-01-01,2024-12-31,-7.304899918381125e-05,2.4740670596656855e-06,3.163421297358582e-06,0.011389177292585373,0.017396163195371628,0.025697296485304832,-0.010376951657235622,-0.0008225953206419945,-0.0001962650567293167,0.0013319486752152443,0.0022388314828276634,0.01107222680002451
model_member,forced_sst_2k,member3,hus,,1979-01-01,2024-12-31,-9.743586269905791e-05,2.473542508596438e-06,3.16623663820792e-06,0.011387618258595467,0.017394915223121643,0.025660397484898567,-0.009388867765665054,-0.0008306350582279265,-0.00019762874580919743,0.0013309037312865257,0.002238459885120392,0.011143086478114128
model_member,forced_sst_2k,member4,hus,,1979-01-01,2024-12-31,-6.861646397737786e-05,2.4648459202580852e-06,3.153455963911256e-06,0.011380847543478012,0.017393862828612328,0.025962764397263527,-0.010726585984230042,-0.0008383500389754772,-0.0001985933631658554,0.0013352418318390846,0.0022372370585799217,0.012537922710180283
model_member,forced_sst_2k,member5,hus,,1979-01-01,2024-12-31,-7.472567813238129e-05,2.479198656146764e-06,3.170073341607349e-06,0.011390160769224167,0.01738651655614376,0.025974716991186142,-0.009655609726905823,-0.0008239462040364742,-0.00019514700397849083,0.001330928411334753,0.0022384875500574553,0.012350397184491158
model_member,forced_sst_4k,member1,hus,,1979-01-01,2024-12-31,-5.552801303565502e-05,2.774536824290408e-06,3.2483533232152695e-06,0.012491212226450443,0.01871110312640667,0.027606481686234474,-0.008833440952003002,-0.00048341741785407066,-3.4640077501535416e-05,0.0023380592465400696,0.0034252963960170746,0.013243094086647034
model_member,forced_sst_4k,member2,hus,,1979-01-01,2024-12-31,-5.078905451227911e-05,2.786920504149748e-06,3.2453190215164796e-06,0.012482579844072417,0.018708592280745506,0.02706528827548027,-0.010354296304285526,-0.0004846341221127659,-3.623499651439488e-05,0.0023301374167203903,0.003415806218981743,0.012706553563475609
model_member,forced_sst_4k,member3,hus,,1979-01-01,2024-12-31,-5.48624993825797e-05,2.788324443372403e-06,3.2458478926855605e-06,0.01248006434179838,0.018711424265056786,0.027325671166181564,-0.008954726159572601,-0.0004828604010981508,-3.557426680345088e-05,0.0023299846798181534,0.00340824481099844,0.012886716052889824
model_member,forced_sst_4k,member4,hus,,1979-01-01,2024-12-31,-5.910915933782235e-05,2.798581817842205e-06,3.2492362151970156e-06,0.012483907863497734,0.018710967153310776,0.027115020900964737,-0.008665340952575207,-0.00048781563644297423,-3.59808338544098e-05,0.0023333956487476826,0.003421853296458721,0.013279391452670097
model_member,forced_sst_4k,member5,hus,,1979-01-01,2024-12-31,-5.5110907851485536e-05,2.7846215289173415e-06,3.246728965677903e-06,0.012485535861924246,0.018706025555729866,0.027176467701792717,-0.010166561231017113,-0.0004804201680235565,-3.501941682770848e-05,0.0023289602249860764,0.0034107202664017677,0.01202445849776268
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,hus,,1979-01-01,2024-12-31,-9.743586269905791e-05,2.4530882001272403e-06,3.153455963911256e-06,0.012491212226450443,0.018711424265056786,0.027606481686234474,-0.010726585984230042,-0.0008383500389754772,-0.0001985933631658554,0.0023380592465400696,0.0034252963960170746,0.013279391452670097
era5,ERA5,,zg,m,1979-01-01,2024-12-31,-323.5998840332031,-50.218287620544444,118.93303680419922,20448.859375,20712.626953125,21189.26953125,0.0,0.0,0.0,0.0,0.0,0.0
model_member,forced_sst_2k,member1,zg,m,1979-01-01,2024-12-31,-328.6709899902344,-63.29434280395509,119.31915969848637,20398.8984375,20779.3671875,21075.19140625,-1276.994140625,-287.580078125,-122.95947265625,153.3515625,245.689453125,1206.337890625
model_member,forced_sst_2k,member2,zg,m,1979-01-01,2024-12-31,-333.40704345703125,-61.5588257598877,119.24026451110842,20398.900390625,20779.716796875,21079.0859375,-1348.58984375,-284.642578125,-123.986328125,154.525390625,254.685546875,1207.556640625
model_member,forced_sst_2k,member3,zg,m,1979-01-01,2024-12-31,-325.676025390625,-60.32410137176514,119.40556335449219,20396.99609375,20780.00390625,21112.197265625,-1198.046875,-289.9853515625,-122.396484375,154.91796875,254.9013671875,1478.189453125
model_member,forced_sst_2k,member4,zg,m,1979-01-01,2024-12-31,-342.68548583984375,-62.27080623626709,119.77922821044922,20399.34765625,20781.41015625,21092.4453125,-1343.98046875,-288.451171875,-121.3974609375,155.3935546875,256.630859375,1368.62890625
model_member,forced_sst_2k,member5,zg,m,1979-01-01,2024-12-31,-331.9332580566406,-62.281864166259766,119.2043685913086,20401.37109375,20780.048828125,21078.91015625,-1332.1796875,-291.634765625,-123.650390625,153.8896484375,249.1484375,1421.015625
model_member,forced_sst_4k,member1,zg,m,1979-01-01,2024-12-31,-364.33428955078125,-64.91653793334962,118.72162628173828,20449.87109375,20869.02734375,21149.619140625,-1225.6328125,-253.841796875,-94.42529296875,237.107421875,319.025390625,1554.19921875
model_member,forced_sst_4k,member2,zg,m,1979-01-01,2024-12-31,-351.9898986816406,-65.34333976745606,119.29644012451172,20444.810546875,20868.732421875,21157.826171875,-1193.23828125,-257.9267578125,-94.00439453125,236.2412109375,317.369140625,1523.8828125
model_member,forced_sst_4k,member3,zg,m,1979-01-01,2024-12-31,-380.9477233886719,-66.57930305480957,119.28912353515625,20446.853515625,20868.44921875,21161.345703125,-1214.4921875,-263.2099609375,-98.572509765625,237.671875,321.9248046875,1622.068359375
model_member,forced_sst_4k,member4,zg,m,1979-01-01,2024-12-31,-340.6940612792969,-64.06225898742676,118.98796081542969,20445.466796875,20868.09375,21162.2578125,-1258.126953125,-261.4794921875,-95.45703125,237.05859375,319.83203125,1324.294921875
model_member,forced_sst_4k,member5,zg,m,1979-01-01,2024-12-31,-351.53997802734375,-64.96519332885742,118.77729797363281,20447.775390625,20867.947265625,21158.39453125,-1317.720703125,-256.796875,-94.9677734375,236.8154296875,319.0966796875,1478.041015625
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,zg,m,1979-01-01,2024-12-31,-380.9477233886719,-66.57930305480957,118.72162628173828,20449.87109375,20869.02734375,21162.2578125,-1348.58984375,-291.634765625,-123.986328125,237.671875,321.9248046875,1622.068359375
