source,model,member,variable,unit,start,end,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,diff_to_era5_min,diff_to_era5_p01,diff_to_era5_p05,diff_to_era5_p95,diff_to_era5_p99,diff_to_era5_max
model_member,forced_sst_2k,member3,ua,,1979-01-01,2024-12-31,-39.68217086791992,-10.643240585327149,-6.4050750732421875,30.982383823394684,43.10371936798083,91.54298400878906,-49.16178512573242,-13.559757232666016,-7.913213753700255,9.508310317993164,15.576719675064055,46.87792205810547
model_member,forced_sst_2k,member4,ua,,1979-01-01,2024-12-31,-40.60799789428711,-10.645355443954468,-6.430136680603027,31.014001846313477,43.12049102783203,93.4352035522461,-55.59429168701172,-13.655787858963013,-7.94671630859375,9.552654266357422,15.720294952392578,53.864036560058594
model_member,forced_sst_2k,member5,ua,,1979-01-01,2024-12-31,-40.166996002197266,-10.658602714538574,-6.4144792556762695,31.003055572509766,43.021907806396484,94.71351623535156,-46.160423278808594,-13.520212955474854,-7.897830963134766,9.550032615661621,15.547915287017759,63.223106384277344
model_member,forced_sst_4k,member1,ua,,1979-01-01,2024-12-31,-38.1216926574707,-10.245458431243897,-6.281338214874268,31.49818811416617,43.46510089874255,93.7996826171875,-56.8011474609375,-14.00291633605957,-8.112728118896484,10.29958724975586,16.459312438964844,52.7386474609375
model_member,forced_sst_4k,member2,ua,,1979-01-01,2024-12-31,-40.06655502319336,-10.257030878067017,-6.29257345199585,31.522920608520508,43.46300662994372,98.20270538330078,-53.58563995361328,-13.951021976470948,-8.103303909301758,10.280506134033203,16.441234588623047,49.8135986328125
model_member,forced_sst_4k,member3,ua,,1979-01-01,2024-12-31,-37.77376174926758,-10.285914421081543,-6.300448417663574,31.51854705810547,43.43288803100586,94.6933364868164,-56.793663024902344,-14.005132112503052,-8.164469718933105,10.344217300415039,16.46583366394043,47.85484313964844
model_member,forced_sst_4k,member4,ua,,1979-01-01,2024-12-31,-38.04780578613281,-10.229777727127075,-6.271765732765196,31.47239112854004,43.34894718170153,92.1315689086914,-49.615116119384766,-13.966785650253296,-8.132440567016602,10.334592819213867,16.473861694335938,50.96162796020508
model_member,forced_sst_4k,member5,ua,,1979-01-01,2024-12-31,-38.73285675048828,-10.26919213294983,-6.297956967353819,31.501895904541016,43.48046112060547,91.98985290527344,-53.53242111206055,-14.022348403930664,-8.138755798339844,10.277109146118164,16.432437896728516,52.93859100341797
model_member,forced_sst,member1,ua,,1979-01-01,2024-12-31,-44.470802307128906,-13.181463241577148,-7.449171566963194,30.528400421142578,41.89683151245117,88.27267456054688,-49.76713562011719,-14.89366340637207,-8.771427202224729,9.405298233032227,16.340134449005063,50.898494720458984
model_member,forced_sst,member2,ua,,1979-01-01,2024-12-31,-43.20686721801758,-13.175544567108155,-7.472822666168213,30.404834747314453,41.73143005371094,90.84075927734375,-56.81731414794922,-14.93685531616211,-8.815082550048828,9.326242446899414,16.130596942901548,49.70167541503906
model_member,forced_sst,member3,ua,,1979-01-01,2024-12-31,-43.62587356567383,-13.114907655715943,-7.435181140899658,30.43791961669922,41.70344543457031,89.23947143554688,-53.76316833496094,-14.900581188201905,-8.787378311157227,9.3651123046875,16.239871978759766,49.85920715332031
model_member,forced_sst,member4,ua,,1979-01-01,2024-12-31,-42.708553314208984,-13.100266456604004,-7.383219242095947,30.343996047973633,41.82197189331055,87.2071304321289,-55.26430130004883,-14.825432214736939,-8.701377868652344,9.187936782836914,15.919410705566406,50.053924560546875
model_member,forced_sst,member5,ua,,1979-01-01,2024-12-31,-42.87397003173828,-12.79383373260498,-7.351602077484131,30.413818359375,41.745399475097656,85.99864196777344,-49.96675109863281,-14.769819478988648,-8.716011095046994,9.281841278076172,16.02536661148065,59.276954650878906
model_member,archesweather,member1,ua,,1979-01-01,2024-12-31,-41.725955963134766,-12.048630714416504,-7.229634761810303,30.669876098632812,42.10506820678711,89.49208068847656,-56.21875,-14.24409372329712,-8.416618347167969,9.254571914672852,15.607423439025752,49.009033203125
model_member,archesweather,member2,ua,,1979-01-01,2024-12-31,-42.14487838745117,-12.346311569213867,-7.3311638832092285,30.70399284362793,42.077693939208984,90.3749008178711,-55.187721252441406,-14.421839151382446,-8.527692794799805,9.273239135742188,15.722278594970703,51.08356475830078
model_member,archesweather,member3,ua,,1979-01-01,2024-12-31,-42.803794860839844,-12.325863275527954,-7.326000690460205,30.766948699951172,42.17714309692383,89.3993911743164,-50.505950927734375,-14.317047510147095,-8.485593795776367,9.321248102188065,15.623402986526457,49.703575134277344
model_member,archesweather,member4,ua,,1979-01-01,2024-12-31,-43.02742385864258,-12.287619981765747,-7.304624557495117,30.68716049194336,42.0081901550293,89.32125854492188,-47.52230453491211,-14.548306856155396,-8.579051971435547,9.368585586547852,15.79809267044061,52.936195373535156
model_member,archesweather,member5,ua,,1979-01-01,2024-12-31,-43.375282287597656,-11.9741792678833,-7.204105377197266,30.581233978271484,42.068138122558594,92.67131805419922,-48.317832946777344,-14.159260578155518,-8.421804428100586,9.148051261901855,15.46042251586914,50.97807312011719
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,ua,,1979-01-01,2024-12-31,-44.470802307128906,-13.181463241577148,-7.472822666168213,31.522920608520508,43.48046112060547,98.20270538330078,-60.57002258300781,-14.93685531616211,-8.815082550048828,10.344217300415039,16.473861694335938,63.223106384277344
era5,ERA5,,va,,1979-01-01,2024-12-31,-43.47230529785156,-10.121699600219728,-6.1082305908203125,6.28472900390625,10.422485742568938,44.54136657714844,0.0,0.0,0.0,0.0,0.0,0.0
model_member,forced_sst_2k,member1,va,,1979-01-01,2024-12-31,-39.8503303527832,-10.059214420318604,-6.030084609985352,6.228461265563965,10.369316492080657,35.7315559387207,-40.511199951171875,-10.978172693252564,-6.379308223724365,6.407163619995117,11.021581649780273,45.05657958984375
model_member,forced_sst_2k,member2,va,,1979-01-01,2024-12-31,-40.48875045776367,-10.112920589447022,-6.025758266448975,6.228789830207802,10.418361492156919,40.9350471496582,-39.03846740722656,-11.180253982543945,-6.465799331665039,6.459528946876503,11.14320698738095,39.361549377441406
model_member,forced_sst_2k,member3,va,,1979-01-01,2024-12-31,-39.156402587890625,-10.097315225601196,-6.057285308837891,6.254532814025879,10.377790842056243,34.965885162353516,-41.31681823730469,-11.07903805732727,-6.417545318603516,6.4520111083984375,11.096491813659668,39.363616943359375
model_member,forced_sst_2k,member4,va,,1979-01-01,2024-12-31,-51.12362289428711,-10.10201358795166,-6.070608615875244,6.26932430267334,10.436450004577637,37.02641296386719,-40.74259948730469,-11.179252624511719,-6.486691021919249,6.49763822555542,11.207115173339844,43.1194953918457
model_member,forced_sst_2k,member5,va,,1979-01-01,2024-12-31,-39.44456100463867,-10.125178728103638,-6.059682369232178,6.244387626647949,10.395859155654875,37.64385223388672,-40.86762619018555,-11.130710258483887,-6.440804958343506,6.428778171539307,11.055683355331325,44.654869079589844
model_member,forced_sst_4k,member1,va,,1979-01-01,2024-12-31,-36.11140060424805,-9.853724479675293,-5.919640088081358,6.0681023597717285,10.09433117866513,36.52677536010742,-42.953102111816406,-11.188004884719849,-6.503662586212158,6.481363773345947,11.158918209075864,39.65131759643555
model_member,forced_sst_4k,member2,va,,1979-01-01,2024-12-31,-39.020626068115234,-9.780742645263672,-5.872796058654785,6.048487663269043,10.063447952270508,38.52107620239258,-42.49679946899414,-11.172820091247559,-6.475596904754639,6.458531403541542,11.114487085342375,39.32207489013672
model_member,forced_sst_4k,member3,va,,1979-01-01,2024-12-31,-32.8254508972168,-9.836625490188599,-5.8931169509887695,6.035024642944336,10.092725191116301,34.32160186767578,-42.97910690307617,-11.206278238296509,-6.526296639442442,6.487825870513916,11.172067642211914,37.629608154296875
model_member,forced_sst_4k,member4,va,,1979-01-01,2024-12-31,-36.822296142578125,-9.842360887527466,-5.8919162988662706,6.074153900146484,10.114676475524902,32.991668701171875,-41.90971755981445,-11.21917724609375,-6.525387787818907,6.489993095397949,11.13056221961972,45.56024169921875
model_member,forced_sst_4k,member5,va,,1979-01-01,2024-12-31,-32.54306411743164,-9.88163948059082,-5.946226596832275,6.089061260223389,10.082518014907805,33.72834396362305,-39.49445343017578,-11.20345687866211,-6.536768913269043,6.480657577514648,11.10418397903436,44.19847106933594
model_member,forced_sst,member1,va,,1979-01-01,2024-12-31,-39.0211181640625,-10.174766540527344,-6.098866939544678,6.243727684020996,10.55918025970459,37.425472259521484,-46.54247283935547,-11.220518112182617,-6.447115898132324,6.372482776641846,11.094064149856536,40.52726745605469
model_member,forced_sst,member2,va,,1979-01-01,2024-12-31,-39.250579833984375,-10.054808616638184,-6.0651293039321885,6.20363333225248,10.474997520446777,36.16968536376953,-43.901405334472656,-11.199399948120117,-6.461620330810547,6.388550758361816,11.091429538726743,41.76222610473633
model_member,forced_sst,member3,va,,1979-01-01,2024-12-31,-42.10125732421875,-10.013859748840332,-6.051993370056152,6.205013751983643,10.37335434913632,34.438232421875,-43.32777786254883,-11.231080446243286,-6.471054100990294,6.4087629318237305,11.124828338623047,41.19807434082031
model_member,forced_sst,member4,va,,1979-01-01,2024-12-31,-37.5924072265625,-10.149259004592896,-6.079123044013976,6.2120256423950195,10.461609840393066,42.262447357177734,-38.741233825683594,-11.147939682006836,-6.445851826667784,6.371726036071777,11.011568851470884,39.36815643310547
model_member,forced_sst,member5,va,,1979-01-01,2024-12-31,-42.39174270629883,-10.145947847366333,-6.095131874084473,6.24016144275663,10.496723003387388,38.412960052490234,-44.56035614013672,-11.27087116241455,-6.476208686828613,6.402951240539551,11.122948083877532,44.27654266357422
model_member,archesweather,member1,va,,1979-01-01,2024-12-31,-41.20473861694336,-9.901431474685669,-6.0199456214904785,6.179567337036133,10.257585916519133,39.89695358276367,-49.66571044921875,-11.244504928588867,-6.468668484687804,6.395088195800781,11.069899950027434,43.131126403808594
model_member,archesweather,member2,va,,1979-01-01,2024-12-31,-39.441898345947266,-9.972808666229248,-6.045722007751465,6.206915855407715,10.31615924835205,43.541358947753906,-40.91883087158203,-11.215382013320923,-6.466217041015625,6.410871505737305,11.082996759414641,49.790931701660156
model_member,archesweather,member3,va,,1979-01-01,2024-12-31,-32.767066955566406,-9.984031677246094,-6.061176776885986,6.174345040321327,10.243942260742188,34.506134033203125,-39.548492431640625,-11.160505294799805,-6.431671142578125,6.39058780670166,11.038052778243923,40.84417724609375
model_member,archesweather,member4,va,,1979-01-01,2024-12-31,-40.11252975463867,-9.950144596099854,-6.0309729814529405,6.182798385620117,10.247371110916106,38.74958801269531,-40.529945373535156,-11.18111801147461,-6.475814366340636,6.419709205627441,11.131052017211914,38.83246994018555
model_member,archesweather,member5,va,,1979-01-01,2024-12-31,-33.771202087402344,-10.039650917053223,-6.06201696395874,6.200769901275635,10.34033432960507,36.73603820800781,-47.77588653564453,-11.231494340896607,-6.474491119384766,6.446067810058594,11.104812622070312,39.77751541137695
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,va,,1979-01-01,2024-12-31,-51.12362289428711,-10.174766540527344,-6.098866939544678,6.26932430267334,10.55918025970459,43.541358947753906,-49.66571044921875,-11.27087116241455,-6.536768913269043,6.49763822555542,11.207115173339844,49.790931701660156
era5,ERA5,,wap,,1979-01-01,2024-12-31,-2.439764976501465,-0.12777364253997803,-0.053750038146972656,0.053752899169921875,0.2005862593650818,5.206887245178223,0.0,0.0,0.0,0.0,0.0,0.0
model_member,forced_sst_2k,member1,wap,,1979-01-01,2024-12-31,-2.766066074371338,-0.11884914204478264,-0.05160744488239288,0.0517156757414341,0.1952301622927184,4.458570957183838,-4.049898147583008,-0.11134504087269306,-0.04847846180200577,0.048763807862997055,0.11219000071287155,3.2350118160247803
model_member,forced_sst_2k,member2,wap,,1979-01-01,2024-12-31,-2.740631103515625,-0.11873503640294075,-0.05162037182599305,0.051678642816841425,0.19520958989858528,4.427921295166016,-3.966510057449341,-0.11153136193752289,-0.04858384281396866,0.04889035224914551,0.11245743490755533,3.2783663272857666
model_member,forced_sst_2k,member3,wap,,1979-01-01,2024-12-31,-2.5757839679718018,-0.11873010106384754,-0.05149053409695625,0.05170619860291481,0.1953495416045179,4.4909281730651855,-3.9067039489746094,-0.11148582704365254,-0.048453740775585175,0.04892405141144973,0.11269367352127979,3.762603759765625
model_member,forced_sst_2k,member4,wap,,1979-01-01,2024-12-31,-2.609389543533325,-0.11891144379973412,-0.051665451377630234,0.05169819314032775,0.195081886947154,3.801807403564453,-3.6841111183166504,-0.11142880775034428,-0.0486154779791832,0.048857245780527414,0.11252139508724213,3.562858819961548
model_member,forced_sst_2k,member5,wap,,1979-01-01,2024-12-31,-2.433820962905884,-0.11875607378780842,-0.05162636935710907,0.05165659636259079,0.19509224936365932,3.9967527389526367,-3.803112268447876,-0.11158302731812,-0.048585921712219704,0.04886907711625099,0.1126180961728096,3.429731845855713
model_member,forced_sst_4k,member1,wap,,1979-01-01,2024-12-31,-3.0586886405944824,-0.11754975333809853,-0.0512922964990139,0.050732310861349106,0.19183075159788032,4.344727039337158,-4.275672912597656,-0.11398296058177948,-0.05015160143375397,0.049905888736248016,0.11359919033944532,3.6238555908203125
model_member,forced_sst_4k,member2,wap,,1979-01-01,2024-12-31,-2.811582088470459,-0.11740759015083313,-0.05122701097279786,0.05070741493254882,0.19167847394943038,3.8303654193878174,-3.658250331878662,-0.11411119252443314,-0.05002579092979431,0.049905065633356394,0.11349716953933164,3.3441927433013916
model_member,forced_sst_4k,member3,wap,,1979-01-01,2024-12-31,-2.7601089477539062,-0.11759237065911293,-0.05128245800733566,0.050697989761829376,0.19193787336349288,4.8683366775512695,-4.106068134307861,-0.11393159188330174,-0.049947354942560196,0.0497799888253212,0.1136208163201804,4.647448539733887
model_member,forced_sst_4k,member4,wap,,1979-01-01,2024-12-31,-2.7147531509399414,-0.11737843163311482,-0.051277440041303635,0.05068020522594452,0.19187370896339218,4.730624675750732,-4.198057651519775,-0.11412776567041874,-0.05010492354631424,0.04996286723762733,0.11358464814722513,3.429922103881836
model_member,forced_sst_4k,member5,wap,,1979-01-01,2024-12-31,-2.6311755180358887,-0.11763610690832138,-0.051298354007303704,0.05080563575029373,0.19191708281636188,4.210887432098389,-4.145709991455078,-0.1142188310623169,-0.05007322523742913,0.04988715071231109,0.11369746923446655,3.986849308013916
model_member,forced_sst,member1,wap,,1979-01-01,2024-12-31,-2.6208152770996094,-0.1234744743257761,-0.0527784563601017,0.053214911557733835,0.19652209296822498,3.822566509246826,-3.46242618560791,-0.11121516674757004,-0.048236098140478134,0.04827900975942612,0.11178682744503021,2.70766019821167
model_member,forced_sst,member2,wap,,1979-01-01,2024-12-31,-2.795198917388916,-0.12369954146444798,-0.05284249801188706,0.053120072931051254,0.19624221056699653,4.0153913497924805,-4.62623405456543,-0.11162222921848297,-0.04840350169688462,0.048304542899131775,0.1119818152487273,3.7473697662353516
model_member,forced_sst,member3,wap,,1979-01-01,2024-12-31,-3.12455415725708,-0.12356544591486454,-0.052774254232645035,0.05327126011252403,0.1965368302166457,4.140611171722412,-3.7652244567871094,-0.11117667570710182,-0.048239946365356445,0.048275966197252274,0.11170345544815063,3.5096781253814697
model_member,forced_sst,member4,wap,,1979-01-01,2024-12-31,-2.799109697341919,-0.12300162494182587,-0.05259630102664231,0.05319284275174141,0.19678418070077797,4.440433025360107,-4.0860724449157715,-0.11089102484285832,-0.04806800186634064,0.04834386333823204,0.11200045794248581,4.248371601104736
model_member,forced_sst,member5,wap,,1979-01-01,2024-12-31,-3.1000075340270996,-0.12316416069865227,-0.05268603563308716,0.05319266393780708,0.19657759174704204,3.761003017425537,-4.214639186859131,-0.11132278598845005,-0.0483083575963974,0.04834455996751785,0.11199691891670227,3.064833164215088
model_member,archesweather,member1,wap,,1979-01-01,2024-12-31,-2.8864169120788574,-0.12145552784204483,-0.0508195349946618,0.0513387326151129,0.19659285247325897,3.971083164215088,-3.582472801208496,-0.10805012285709381,-0.04554249737411736,0.045674529112875284,0.10911587186157679,3.6439738273620605
model_member,archesweather,member2,wap,,1979-01-01,2024-12-31,-3.493422031402588,-0.12188194252550602,-0.05089881662279366,0.051395609974861145,0.19652432814240406,4.161585330963135,-3.5605030059814453,-0.10808359697461128,-0.045696742832660675,0.04559693858027458,0.10889147259294862,3.5311570167541504
model_member,archesweather,member3,wap,,1979-01-01,2024-12-31,-2.5961685180664062,-0.12206768855452538,-0.051010191440582275,0.05144048109650612,0.19690188765525818,3.5407590866088867,-3.5598833560943604,-0.10791622713208199,-0.045580536127090454,0.045626912452280344,0.10893047906458353,3.0189528465270996
model_member,archesweather,member4,wap,,1979-01-01,2024-12-31,-3.198974609375,-0.12181536108255386,-0.05087139084935188,0.05142408236861229,0.19680464267730713,3.8073527812957764,-3.9562573432922363,-0.10825673967599869,-0.04575921222567558,0.045811936259269714,0.10963784158229828,3.145631790161133
model_member,archesweather,member5,wap,,1979-01-01,2024-12-31,-2.6461853981018066,-0.12085550889372826,-0.050768576748669136,0.05145184323191643,0.19738130882382343,4.588586330413818,-3.6628313064575195,-0.10779527746140957,-0.04552531260997056,0.04564952477812767,0.10941082239151001,3.603877544403076
models_all_members_combined,ALL_SELECTED_MODELS,ALL_SELECTED_MEMBERS,wap,,1979-01-01,2024-12-31,-3.493422031402588,-0.12369954146444798,-0.05284249801188706,0.05327126011252403,0.19738130882382343,4.8683366775512695,-4.62623405456543,-0.1142188310623169,-0.05015160143375397,0.04996286723762733,0.11369746923446655,4.647448539733887
era5,ERA5,,hus,,1979-01-01,2024-12-31,6.65123877752194e-07,1.9271537894383073e-06,2.540084096835926e-06,0.010328160598874092,0.016000982373952866,0.025515612214803696,0.0,0.0,0.0,0.0,0.0,0.0
model_member,forced_sst_2k,member1,hus,,1979-01-01,2024-12-31,-7.403315248666331e-05,2.4530882001272403e-06,3.162322161642806e-06,0.011390723334625319,0.01739211194217205,0.025801172479987144,-0.010252258740365505,-0.0008293073624372482,-0.00019595585763454437,0.0013324087485671043,0.0022385384445078593,0.011883854866027832
model_member,forced_sst_2k,member2,hus,,1979-01-01,2024-12-31,-7.304899918381125e-05,2.4740670596656855e-06,3.163421297358582e-06,0.011389177292585373,0.017396163195371628,0.025697296485304832,-0.010376951657235622,-0.0008225953206419945,-0.0001962650567293167,0.0013319486752152443,0.0022388314828276634,0.01107222680002451
model_member,forced_sst_2k,member3,hus,,1979-01-01,2024-12-31,-9.743586269905791e-05,2.473542508596438e-06,3.16623663820792e-06,0.011387618258595467,0.017394915223121643,0.025660397484898567,-0.009388867765665054,-0.0008306350582279265,-0.00019762874580919743,0.0013309037312865257,0.002238459885120392,0.011143086478114128
model_member,forced_sst_2k,member4,hus,,1979-01-01,2024-12-31,-6.861646397737786e-05,2.4648459202580852e-06,3.153455963911256e-06,0.011380847543478012,0.017393862828612328,0.025962764397263527,-0.010726585984230042,-0.0008383500389754772,-0.0001985933631658554,0.0013352418318390846,0.0022372370585799217,0.012537922710180283
model_member,forced_sst_2k,member5,hus,,1979-01-01,2024-12-31,-7.472567813238129e-05,2.479198656146764e-06,3.170073341607349e-06,0.011390160769224167,0.01738651655614376,0.025974716991186142,-0.009655609726905823,-0.0008239462040364742,-0.00019514700397849083,0.001330928411334753,0.0022384875500574553,0.012350397184491158
model_member,forced_sst_4k,member1,hus,,1979-01-01,2024-12-31,-5.552801303565502e-05,2.774536824290408e-06,3.2483533232152695e-06,0.012491212226450443,0.01871110312640667,0.027606481686234474,-0.008833440952003002,-0.00048341741785407066,-3.4640077501535416e-05,0.0023380592465400696,0.0034252963960170746,0.013243094086647034
model_member,forced_sst_4k,member2,hus,,1979-01-01,2024-12-31,-5.078905451227911e-05,2.786920504149748e-06,3.2453190215164796e-06,0.012482579844072417,0.018708592280745506,0.02706528827548027,-0.010354296304285526,-0.0004846341221127659,-3.623499651439488e-05,0.0023301374167203903,0.003415806218981743,0.012706553563475609
model_member,forced_sst_4k,member3,hus,,1979-01-01,2024-12-31,-5.48624993825797e-05,2.788324443372403e-06,3.2458478926855605e-06,0.01248006434179838,0.018711424265056786,0.027325671166181564,-0.008954726159572601,-0.0004828604010981508,-3.557426680345088e-05,0.0023299846798181534,0.00340824481099844,0.012886716052889824
model_member,forced_sst_4k,member4,hus,,1979-01-01,2024-12-31,-5.910915933782235e-05,2.798581817842205e-06,3.2492362151970156e-06,0.012483907863497734,0.018710967153310776,0.027115020900964737,-0.008665340952575207,-0.00048781563644297423,-3.59808338544098e-05,0.0023333956487476826,0.003421853296458721,0.013279391452670097
model_member,forced_sst_4k,member5,hus,,1979-01-01,2024-12-31,-5.5110907851485536e-05,2.7846215289173415e-06,3.246728965677903e-06,0.012485535861924246,0.018706025555729866,0.027176467701792717,-0.010166561231017113,-0.0004804201680235565,-3.501941682770848e-05,0.0023289602249860764,0.0034107202664017677,0.01202445849776268
